Town,FamilyType,TotalHouseholds,total_pop,NonResSum,NonResSumPopulation,IsSingleOnly,NonResHouseholds_Init,NonResHouseholds_Adjusted,NonResHouseholds,Discrepancy
山王１丁目,夫婦のみの世帯,98,196,35,39,False,4.425806451612903,-3.0021144468440557,-667.4082583108016,-659.0497389737116
山王１丁目,夫婦と子供から成る世帯,156,574,35,39,False,7.04516129032258,-5.924513547983248,-667.7113025732313,-659.0497389737116
山王１丁目,その他の核家族世帯,57,137,35,39,False,2.574193548387097,-1.9124325933185962,-668.170189360502,-659.0497389737116
山王１丁目,核家族以外の世帯,23,68,35,39,False,1.038709677419355,-0.7497492238247128,-668.5429898619759,-659.0497389737116
山王１丁目,非親族を含む世帯,16,39,35,39,False,0.7225806451612903,-0.5121531409258862,-668.6215228113351,-659.0497389737116
山王１丁目,単独世帯,425,425,35,39,False,19.193548387096772,2.3187516110374737,-647.3196503174363,-659.0497389737116
山王２丁目,夫婦のみの世帯,34,68,1,2,False,0.09798270893371758,-0.06646366244136821,-29.20866588604971,-29.072137892699864
山王２丁目,夫婦と子供から成る世帯,46,172,1,2,False,0.13256484149855907,-0.11147824259513929,-29.21909833363864,-29.072137892699864
山王２丁目,その他の核家族世帯,15,38,1,2,False,0.043227665706051875,-0.032114911048989454,-29.229072177884998,-29.072137892699864
山王２丁目,核家族以外の世帯,8,30,1,2,False,0.023054755043227664,-0.016641112598540172,-29.233771290097373,-29.072137892699864
山王２丁目,非親族を含む世帯,11,22,1,2,False,0.03170028818443804,-0.022468636920508336,-29.23095328127813,-29.072137892699864
山王２丁目,単独世帯,233,233,1,2,False,0.6714697406340058,0.0811195257623504,-28.487595666145697,-29.072137892699864
店屋町,夫婦のみの世帯,41,82,5,5,True,0.0,-0.0,0.6040445373290897,0.0
店屋町,夫婦と子供から成る世帯,35,119,5,5,True,0.0,-0.0,0.6040445373290897,0.0
店屋町,その他の核家族世帯,18,42,5,5,True,0.0,-0.0,0.6040445373290897,0.0
店屋町,核家族以外の世帯,9,25,5,5,True,0.0,-0.0,0.6040445373290897,0.0
店屋町,非親族を含む世帯,7,14,5,5,True,0.0,-0.0,0.6040445373290897,0.0
店屋町,単独世帯,389,389,5,5,True,5.0,0.6040445373290899,6.208089074658179,0.0
御供所町,夫婦のみの世帯,52,104,14,20,False,1.037037037037037,-0.7034432944230212,-230.80961082693057,-229.73444227069757
御供所町,夫婦と子供から成る世帯,61,214,14,20,False,1.2165242165242165,-1.0230162100259625,-230.9496965630463,-229.73444227069757
御供所町,その他の核家族世帯,29,63,14,20,False,0.5783475783475783,-0.42966884125391563,-230.9945258324509,-229.73444227069757
御供所町,核家族以外の世帯,24,79,14,20,False,0.4786324786324787,-0.3454808760842229,-231.01005296699634,-229.73444227069757
御供所町,非親族を含む世帯,12,29,14,20,False,0.23931623931623935,-0.1696233693237444,-231.07351169955206,-229.73444227069757
御供所町,単独世帯,524,524,14,20,False,10.45014245014245,1.2624702922638755,-219.43059182713824,-229.73444227069757
新和町１丁目,夫婦のみの世帯,39,78,0,0,True,0.0,-0.0,0.0,0.0
新和町１丁目,夫婦と子供から成る世帯,59,220,0,0,True,0.0,-0.0,0.0,0.0
新和町１丁目,その他の核家族世帯,40,98,0,0,True,0.0,-0.0,0.0,0.0
新和町１丁目,核家族以外の世帯,18,59,0,0,True,0.0,-0.0,0.0,0.0
新和町１丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
新和町１丁目,単独世帯,103,103,0,0,True,0.0,0.0,0.0,0.0
新和町２丁目,夫婦のみの世帯,44,88,3,3,True,0.0,-0.0,0.362426722397454,0.0
新和町２丁目,夫婦と子供から成る世帯,88,322,3,3,True,0.0,-0.0,0.362426722397454,0.0
新和町２丁目,その他の核家族世帯,25,57,3,3,True,0.0,-0.0,0.362426722397454,0.0
新和町２丁目,核家族以外の世帯,17,75,3,3,True,0.0,-0.0,0.362426722397454,0.0
新和町２丁目,非親族を含む世帯,3,6,3,3,True,0.0,-0.0,0.362426722397454,0.0
新和町２丁目,単独世帯,184,184,3,3,True,3.0,0.36242672239745394,3.724853444794908,0.0
春町１丁目,夫婦のみの世帯,19,38,15,17,False,1.0919540229885059,-0.7406946018863094,-249.3320533696085,-248.1274067758227
春町１丁目,夫婦と子供から成る世帯,22,75,15,17,False,1.264367816091954,-1.063249505211511,-249.48219447983024,-248.1274067758227
春町１丁目,その他の核家族世帯,18,42,15,17,False,1.0344827586206897,-0.7685430437240924,-249.4173730758141,-248.1274067758227
春町１丁目,核家族以外の世帯,6,21,15,17,False,0.3448275862068966,-0.24889939964195865,-249.58738460414577,-248.1274067758227
春町１丁目,非親族を含む世帯,2,7,15,17,False,0.11494252873563218,-0.08146935226140431,-249.6498396142365,-248.1274067758227
春町１丁目,単独世帯,194,194,15,17,False,11.149425287356323,1.346949887837281,-237.18693761551708,-248.1274067758227
春町２丁目,夫婦のみの世帯,49,98,0,0,True,0.0,-0.0,0.0,0.0
春町２丁目,夫婦と子供から成る世帯,68,249,0,0,True,0.0,-0.0,0.0,0.0
春町２丁目,その他の核家族世帯,32,76,0,0,True,0.0,-0.0,0.0,0.0
春町２丁目,核家族以外の世帯,9,34,0,0,True,0.0,-0.0,0.0,0.0
春町２丁目,非親族を含む世帯,5,10,0,0,True,0.0,-0.0,0.0,0.0
春町２丁目,単独世帯,174,174,0,0,True,0.0,0.0,0.0,0.0
春町３丁目,夫婦のみの世帯,39,78,0,0,True,0.0,-0.0,0.0,0.0
春町３丁目,夫婦と子供から成る世帯,36,124,0,0,True,0.0,-0.0,0.0,0.0
春町３丁目,その他の核家族世帯,15,36,0,0,True,0.0,-0.0,0.0,0.0
春町３丁目,核家族以外の世帯,7,26,0,0,True,0.0,-0.0,0.0,0.0
春町３丁目,非親族を含む世帯,4,8,0,0,True,0.0,-0.0,0.0,0.0
春町３丁目,単独世帯,134,134,0,0,True,0.0,0.0,0.0,0.0
昭南町１丁目,夫婦のみの世帯,27,54,0,0,True,0.0,-0.0,0.0,0.0
昭南町１丁目,夫婦と子供から成る世帯,37,132,0,0,True,0.0,-0.0,0.0,0.0
昭南町１丁目,その他の核家族世帯,16,38,0,0,True,0.0,-0.0,0.0,0.0
昭南町１丁目,核家族以外の世帯,5,25,0,0,True,0.0,-0.0,0.0,0.0
昭南町１丁目,非親族を含む世帯,2,4,0,0,True,0.0,-0.0,0.0,0.0
昭南町１丁目,単独世帯,173,173,0,0,True,0.0,0.0,0.0,0.0
昭南町２丁目,夫婦のみの世帯,12,24,0,0,True,0.0,-0.0,0.0,0.0
昭南町２丁目,夫婦と子供から成る世帯,15,53,0,0,True,0.0,-0.0,0.0,0.0
昭南町２丁目,その他の核家族世帯,6,13,0,0,True,0.0,-0.0,0.0,0.0
昭南町２丁目,核家族以外の世帯,3,7,0,0,True,0.0,-0.0,0.0,0.0
昭南町２丁目,非親族を含む世帯,1,2,0,0,True,0.0,-0.0,0.0,0.0
昭南町２丁目,単独世帯,95,95,0,0,True,0.0,0.0,0.0,0.0
昭南町３丁目,夫婦のみの世帯,25,50,0,0,True,0.0,-0.0,0.0,0.0
昭南町３丁目,夫婦と子供から成る世帯,15,55,0,0,True,0.0,-0.0,0.0,0.0
昭南町３丁目,その他の核家族世帯,12,25,0,0,True,0.0,-0.0,0.0,0.0
昭南町３丁目,核家族以外の世帯,11,42,0,0,True,0.0,-0.0,0.0,0.0
昭南町３丁目,非親族を含む世帯,2,4,0,0,True,0.0,-0.0,0.0,0.0
昭南町３丁目,単独世帯,108,108,0,0,True,0.0,0.0,0.0,0.0
月隈１丁目,夫婦のみの世帯,18,36,1,2,False,0.20930232558139536,-0.1419740203860417,-101.72403787127365,-101.2063583248801
月隈１丁目,夫婦と子供から成る世帯,34,128,1,2,False,0.3953488372093023,-0.33246216029763737,-101.72847949955734,-101.2063583248801
月隈１丁目,その他の核家族世帯,7,18,1,2,False,0.08139534883720931,-0.06047063483565534,-101.77044146246745,-101.2063583248801
月隈１丁目,核家族以外の世帯,8,35,1,2,False,0.09302325581395349,-0.06714495432201674,-101.76548787497707,-101.2063583248801
月隈１丁目,非親族を含む世帯,1,3,1,2,False,0.011627906976744186,-0.008241667031095551,-101.78797993652336,-101.2063583248801
月隈１丁目,単独世帯,18,18,1,2,False,0.20930232558139536,0.0252855852835433,-101.55677826560407,-101.2063583248801
月隈２丁目,夫婦のみの世帯,41,82,0,0,True,0.0,-0.0,0.0,0.0
月隈２丁目,夫婦と子供から成る世帯,107,400,0,0,True,0.0,-0.0,0.0,0.0
月隈２丁目,その他の核家族世帯,28,70,0,0,True,0.0,-0.0,0.0,0.0
月隈２丁目,核家族以外の世帯,21,93,0,0,True,0.0,-0.0,0.0,0.0
月隈２丁目,非親族を含む世帯,2,4,0,0,True,0.0,-0.0,0.0,0.0
月隈２丁目,単独世帯,55,55,0,0,True,0.0,0.0,0.0,0.0
月隈３丁目,夫婦のみの世帯,18,36,0,0,True,0.0,-0.0,0.0,0.0
月隈３丁目,夫婦と子供から成る世帯,40,153,0,0,True,0.0,-0.0,0.0,0.0
月隈３丁目,その他の核家族世帯,15,36,0,0,True,0.0,-0.0,0.0,0.0
月隈３丁目,核家族以外の世帯,6,29,0,0,True,0.0,-0.0,0.0,0.0
月隈３丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈３丁目,単独世帯,41,41,0,0,True,0.0,0.0,0.0,0.0
月隈４丁目,夫婦のみの世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈４丁目,夫婦と子供から成る世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈４丁目,その他の核家族世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈４丁目,核家族以外の世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈４丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈４丁目,単独世帯,0,0,0,0,True,0.0,0.0,0.0,0.0
月隈５丁目,夫婦のみの世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈５丁目,夫婦と子供から成る世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈５丁目,その他の核家族世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈５丁目,核家族以外の世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈５丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
月隈５丁目,単独世帯,0,0,0,0,True,0.0,0.0,0.0,0.0
月隈６丁目,夫婦のみの世帯,34,68,0,0,True,0.0,-0.0,0.0,0.0
月隈６丁目,夫婦と子供から成る世帯,62,221,0,0,True,0.0,-0.0,0.0,0.0
月隈６丁目,その他の核家族世帯,17,48,0,0,True,0.0,-0.0,0.0,0.0
月隈６丁目,核家族以外の世帯,13,62,0,0,True,0.0,-0.0,0.0,0.0
月隈６丁目,非親族を含む世帯,4,9,0,0,True,0.0,-0.0,0.0,0.0
月隈６丁目,単独世帯,114,114,0,0,True,0.0,0.0,0.0,0.0
東光寺町１丁目,夫婦のみの世帯,65,130,7,7,True,0.0,-0.0,0.8456623522607263,0.0
東光寺町１丁目,夫婦と子供から成る世帯,71,259,7,7,True,0.0,-0.0,0.8456623522607263,0.0
東光寺町１丁目,その他の核家族世帯,18,45,7,7,True,0.0,-0.0,0.8456623522607263,0.0
東光寺町１丁目,核家族以外の世帯,20,80,7,7,True,0.0,-0.0,0.8456623522607263,0.0
東光寺町１丁目,非親族を含む世帯,14,30,7,7,True,0.0,-0.0,0.8456623522607263,0.0
東光寺町１丁目,単独世帯,188,188,7,7,True,7.0,0.845662352260726,8.691324704521453,0.0
東光寺町２丁目,夫婦のみの世帯,44,88,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光寺町２丁目,夫婦と子供から成る世帯,100,368,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光寺町２丁目,その他の核家族世帯,29,77,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光寺町２丁目,核家族以外の世帯,6,21,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光寺町２丁目,非親族を含む世帯,1,2,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光寺町２丁目,単独世帯,86,86,1,1,True,1.0,0.12080890746581797,1.2416178149316361,0.0
東光１丁目,夫婦のみの世帯,11,22,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光１丁目,夫婦と子供から成る世帯,0,0,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光１丁目,その他の核家族世帯,2,4,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光１丁目,核家族以外の世帯,1,2,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光１丁目,非親族を含む世帯,4,8,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東光１丁目,単独世帯,152,152,1,1,True,1.0,0.12080890746581797,1.2416178149316361,0.0
東光２丁目,夫婦のみの世帯,76,152,42,44,False,5.224222585924713,-3.543696334261963,-633.4773143679959,-626.7787171817959
東光２丁目,夫婦と子供から成る世帯,73,270,42,44,False,5.018003273322422,-4.219808057121393,-634.3596454034575,-626.7787171817959
東光２丁目,その他の核家族世帯,42,103,42,44,False,2.8870703764320784,-2.1448765927304785,-634.415646835957,-626.7787171817959
東光２丁目,核家族以外の世帯,22,65,42,44,False,1.5122749590834699,-1.0915725552873852,-634.7371382158624,-626.7787171817959
東光２丁目,非親族を含む世帯,12,26,42,44,False,0.8248772504091653,-0.5846592729882252,-634.9176226422376,-626.7787171817959
東光２丁目,単独世帯,386,386,42,44,False,26.533551554828154,3.205489374526745,-605.4187996903038,-626.7787171817959
東公園,夫婦のみの世帯,13,26,0,0,True,0.0,-0.0,0.0,0.0
東公園,夫婦と子供から成る世帯,11,42,0,0,True,0.0,-0.0,0.0,0.0
東公園,その他の核家族世帯,5,10,0,0,True,0.0,-0.0,0.0,0.0
東公園,核家族以外の世帯,6,20,0,0,True,0.0,-0.0,0.0,0.0
東公園,非親族を含む世帯,2,6,0,0,True,0.0,-0.0,0.0,0.0
東公園,単独世帯,196,196,0,0,True,0.0,0.0,0.0,0.0
東平尾公園１丁目,夫婦のみの世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園１丁目,夫婦と子供から成る世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園１丁目,その他の核家族世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園１丁目,核家族以外の世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園１丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園１丁目,単独世帯,0,0,0,0,True,0.0,0.0,0.0,0.0
東平尾公園２丁目,夫婦のみの世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園２丁目,夫婦と子供から成る世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園２丁目,その他の核家族世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園２丁目,核家族以外の世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園２丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾公園２丁目,単独世帯,0,0,0,0,True,0.0,0.0,0.0,0.0
東平尾１丁目,夫婦のみの世帯,68,136,11,11,True,0.0,-0.0,279.07298319535363,277.74408521322965
東平尾１丁目,夫婦と子供から成る世帯,113,408,11,11,True,0.0,-0.0,279.07298319535363,277.74408521322965
東平尾１丁目,その他の核家族世帯,20,47,11,11,True,0.0,-0.0,279.07298319535363,277.74408521322965
東平尾１丁目,核家族以外の世帯,11,46,11,11,True,0.0,-0.0,279.07298319535363,277.74408521322965
東平尾１丁目,非親族を含む世帯,5,11,11,11,True,0.0,-0.0,279.07298319535363,277.74408521322965
東平尾１丁目,単独世帯,160,160,11,11,True,11.0,1.328897982123998,291.40188117747743,277.74408521322965
東平尾２丁目,夫婦のみの世帯,75,150,2,2,True,0.0,-0.0,0.24161781493163614,0.0
東平尾２丁目,夫婦と子供から成る世帯,106,381,2,2,True,0.0,-0.0,0.24161781493163614,0.0
東平尾２丁目,その他の核家族世帯,21,49,2,2,True,0.0,-0.0,0.24161781493163614,0.0
東平尾２丁目,核家族以外の世帯,21,84,2,2,True,0.0,-0.0,0.24161781493163614,0.0
東平尾２丁目,非親族を含む世帯,8,21,2,2,True,0.0,-0.0,0.24161781493163614,0.0
東平尾２丁目,単独世帯,104,104,2,2,True,2.0,0.24161781493163595,2.4832356298632723,0.0
東平尾３丁目,夫婦のみの世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾３丁目,夫婦と子供から成る世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾３丁目,その他の核家族世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾３丁目,核家族以外の世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾３丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東平尾３丁目,単独世帯,0,0,0,0,True,0.0,0.0,0.0,0.0
東月隈１丁目,夫婦のみの世帯,76,152,0,0,True,0.0,-0.0,0.0,0.0
東月隈１丁目,夫婦と子供から成る世帯,85,309,0,0,True,0.0,-0.0,0.0,0.0
東月隈１丁目,その他の核家族世帯,25,62,0,0,True,0.0,-0.0,0.0,0.0
東月隈１丁目,核家族以外の世帯,22,87,0,0,True,0.0,-0.0,0.0,0.0
東月隈１丁目,非親族を含む世帯,1,2,0,0,True,0.0,-0.0,0.0,0.0
東月隈１丁目,単独世帯,38,38,0,0,True,0.0,0.0,0.0,0.0
東月隈２丁目,夫婦のみの世帯,80,160,0,0,True,0.0,-0.0,0.0,0.0
東月隈２丁目,夫婦と子供から成る世帯,76,258,0,0,True,0.0,-0.0,0.0,0.0
東月隈２丁目,その他の核家族世帯,17,41,0,0,True,0.0,-0.0,0.0,0.0
東月隈２丁目,核家族以外の世帯,27,127,0,0,True,0.0,-0.0,0.0,0.0
東月隈２丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東月隈２丁目,単独世帯,28,28,0,0,True,0.0,0.0,0.0,0.0
東月隈３丁目,夫婦のみの世帯,112,224,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東月隈３丁目,夫婦と子供から成る世帯,119,431,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東月隈３丁目,その他の核家族世帯,38,94,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東月隈３丁目,核家族以外の世帯,35,153,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東月隈３丁目,非親族を含む世帯,1,5,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東月隈３丁目,単独世帯,99,99,1,1,True,1.0,0.12080890746581797,1.2416178149316361,0.0
東月隈４丁目,夫婦のみの世帯,155,310,0,0,True,0.0,-0.0,0.0,0.0
東月隈４丁目,夫婦と子供から成る世帯,169,654,0,0,True,0.0,-0.0,0.0,0.0
東月隈４丁目,その他の核家族世帯,166,397,0,0,True,0.0,-0.0,0.0,0.0
東月隈４丁目,核家族以外の世帯,43,146,0,0,True,0.0,-0.0,0.0,0.0
東月隈４丁目,非親族を含む世帯,7,18,0,0,True,0.0,-0.0,0.0,0.0
東月隈４丁目,単独世帯,262,262,0,0,True,0.0,0.0,0.0,0.0
東月隈５丁目,夫婦のみの世帯,94,188,6,6,True,0.0,-0.0,0.724853444794908,0.0
東月隈５丁目,夫婦と子供から成る世帯,101,352,6,6,True,0.0,-0.0,0.724853444794908,0.0
東月隈５丁目,その他の核家族世帯,31,69,6,6,True,0.0,-0.0,0.724853444794908,0.0
東月隈５丁目,核家族以外の世帯,55,247,6,6,True,0.0,-0.0,0.724853444794908,0.0
東月隈５丁目,非親族を含む世帯,3,12,6,6,True,0.0,-0.0,0.724853444794908,0.0
東月隈５丁目,単独世帯,84,84,6,6,True,6.0,0.7248534447949079,7.449706889589816,0.0
東比恵１丁目,夫婦のみの世帯,11,22,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東比恵１丁目,夫婦と子供から成る世帯,5,16,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東比恵１丁目,その他の核家族世帯,7,16,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東比恵１丁目,核家族以外の世帯,2,8,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東比恵１丁目,非親族を含む世帯,1,2,1,1,True,0.0,-0.0,0.12080890746581807,0.0
東比恵１丁目,単独世帯,124,124,1,1,True,1.0,0.12080890746581797,1.2416178149316361,0.0
東比恵２丁目,夫婦のみの世帯,54,108,9,11,False,0.6666666666666666,-0.4522135464147994,-64.97284543612741,-64.81265890950354
東比恵２丁目,夫婦と子供から成る世帯,40,140,9,11,False,0.49382716049382713,-0.41527590102537126,-65.10874729691083,-64.81265890950354
東比恵２丁目,その他の核家族世帯,29,67,9,11,False,0.3580246913580247,-0.2659854731571859,-65.09525933817845,-64.81265890950354
東比恵２丁目,核家族以外の世帯,10,32,9,11,False,0.12345679012345678,-0.08911213073600986,-65.15295389699185,-64.81265890950354
東比恵２丁目,非親族を含む世帯,4,8,9,11,False,0.04938271604938271,-0.035001647638232956,-65.17291748796814,-64.81265890950354
東比恵２丁目,単独世帯,592,592,9,11,False,7.3086419753086425,0.882949052095855,-56.99570752897481,-64.81265890950354
東比恵３丁目,夫婦のみの世帯,142,284,98,98,True,0.0,-0.0,745.7901331212645,733.9508601896143
東比恵３丁目,夫婦と子供から成る世帯,155,534,98,98,True,0.0,-0.0,745.7901331212645,733.9508601896143
東比恵３丁目,その他の核家族世帯,49,114,98,98,True,0.0,-0.0,745.7901331212645,733.9508601896143
東比恵３丁目,核家族以外の世帯,19,70,98,98,True,0.0,-0.0,745.7901331212645,733.9508601896143
東比恵３丁目,非親族を含む世帯,17,37,98,98,True,0.0,-0.0,745.7901331212645,733.9508601896143
東比恵３丁目,単独世帯,820,820,98,98,True,98.0,11.839272931650163,855.6294060529142,733.9508601896143
東比恵４丁目,夫婦のみの世帯,59,118,8,10,False,0.9458917835671342,-0.6416176169572704,-270.5721806377507,-269.13618190677397
東比恵４丁目,夫婦と子供から成る世帯,75,275,8,10,False,1.2024048096192386,-1.0111427249415355,-270.68519271968285,-269.13618190677397
東比恵４丁目,その他の核家族世帯,36,84,8,10,False,0.5771543086172345,-0.42878233140839145,-270.7280828271517,-269.13618190677397
東比恵４丁目,核家族以外の世帯,16,48,8,10,False,0.2565130260521042,-0.18515322073566137,-270.8050949990441,-269.13618190677397
東比恵４丁目,非親族を含む世帯,6,12,8,10,False,0.09619238476953908,-0.06817956213299085,-270.848441981724,-269.13618190677397
東比恵４丁目,単独世帯,307,307,8,10,False,4.921843687374749,0.5946025585892764,-265.36000855839654,-269.13618190677397
東那珂１丁目,夫婦のみの世帯,109,218,0,0,True,0.0,-0.0,0.0,0.0
東那珂１丁目,夫婦と子供から成る世帯,251,936,0,0,True,0.0,-0.0,0.0,0.0
東那珂１丁目,その他の核家族世帯,53,130,0,0,True,0.0,-0.0,0.0,0.0
東那珂１丁目,核家族以外の世帯,31,125,0,0,True,0.0,-0.0,0.0,0.0
東那珂１丁目,非親族を含む世帯,12,24,0,0,True,0.0,-0.0,0.0,0.0
東那珂１丁目,単独世帯,327,327,0,0,True,0.0,0.0,0.0,0.0
東那珂２丁目,夫婦のみの世帯,94,188,39,39,True,0.0,-0.0,530.5104009858051,525.7988535946381
東那珂２丁目,夫婦と子供から成る世帯,181,667,39,39,True,0.0,-0.0,530.5104009858051,525.7988535946381
東那珂２丁目,その他の核家族世帯,46,115,39,39,True,0.0,-0.0,530.5104009858051,525.7988535946381
東那珂２丁目,核家族以外の世帯,30,104,39,39,True,0.0,-0.0,530.5104009858051,525.7988535946381
東那珂２丁目,非親族を含む世帯,9,20,39,39,True,0.0,-0.0,530.5104009858051,525.7988535946381
東那珂２丁目,単独世帯,292,292,39,39,True,39.0,4.711547391166901,574.2219483769727,525.7988535946381
東那珂３丁目,夫婦のみの世帯,85,170,23,23,True,0.0,-0.0,422.1864773486412,419.4078724769273
東那珂３丁目,夫婦と子供から成る世帯,190,715,23,23,True,0.0,-0.0,422.1864773486412,419.4078724769273
東那珂３丁目,その他の核家族世帯,60,146,23,23,True,0.0,-0.0,422.1864773486412,419.4078724769273
東那珂３丁目,核家族以外の世帯,43,173,23,23,True,0.0,-0.0,422.1864773486412,419.4078724769273
東那珂３丁目,非親族を含む世帯,8,21,23,23,True,0.0,-0.0,422.1864773486412,419.4078724769273
東那珂３丁目,単独世帯,177,177,23,23,True,23.0,2.778604871713813,447.96508222035493,419.4078724769273
東雲町１丁目,夫婦のみの世帯,8,16,0,0,True,0.0,-0.0,0.0,0.0
東雲町１丁目,夫婦と子供から成る世帯,3,12,0,0,True,0.0,-0.0,0.0,0.0
東雲町１丁目,その他の核家族世帯,2,4,0,0,True,0.0,-0.0,0.0,0.0
東雲町１丁目,核家族以外の世帯,1,3,0,0,True,0.0,-0.0,0.0,0.0
東雲町１丁目,非親族を含む世帯,1,2,0,0,True,0.0,-0.0,0.0,0.0
東雲町１丁目,単独世帯,101,101,0,0,True,0.0,0.0,0.0,0.0
東雲町２丁目,夫婦のみの世帯,33,66,0,0,True,0.0,-0.0,0.0,0.0
東雲町２丁目,夫婦と子供から成る世帯,65,226,0,0,True,0.0,-0.0,0.0,0.0
東雲町２丁目,その他の核家族世帯,26,63,0,0,True,0.0,-0.0,0.0,0.0
東雲町２丁目,核家族以外の世帯,6,21,0,0,True,0.0,-0.0,0.0,0.0
東雲町２丁目,非親族を含む世帯,4,8,0,0,True,0.0,-0.0,0.0,0.0
東雲町２丁目,単独世帯,132,132,0,0,True,0.0,0.0,0.0,0.0
東雲町３丁目,夫婦のみの世帯,26,52,0,0,True,0.0,-0.0,0.0,0.0
東雲町３丁目,夫婦と子供から成る世帯,39,136,0,0,True,0.0,-0.0,0.0,0.0
東雲町３丁目,その他の核家族世帯,10,25,0,0,True,0.0,-0.0,0.0,0.0
東雲町３丁目,核家族以外の世帯,10,33,0,0,True,0.0,-0.0,0.0,0.0
東雲町３丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東雲町３丁目,単独世帯,81,81,0,0,True,0.0,0.0,0.0,0.0
東雲町４丁目,夫婦のみの世帯,13,26,0,0,True,0.0,-0.0,0.0,0.0
東雲町４丁目,夫婦と子供から成る世帯,17,59,0,0,True,0.0,-0.0,0.0,0.0
東雲町４丁目,その他の核家族世帯,6,16,0,0,True,0.0,-0.0,0.0,0.0
東雲町４丁目,核家族以外の世帯,5,17,0,0,True,0.0,-0.0,0.0,0.0
東雲町４丁目,非親族を含む世帯,0,0,0,0,True,0.0,-0.0,0.0,0.0
東雲町４丁目,単独世帯,99,99,0,0,True,0.0,0.0,0.0,0.0
板付１丁目,夫婦のみの世帯,33,66,0,0,True,0.0,-0.0,0.0,0.0
板付１丁目,夫婦と子供から成る世帯,56,194,0,0,True,0.0,-0.0,0.0,0.0
板付１丁目,その他の核家族世帯,11,25,0,0,True,0.0,-0.0,0.0,0.0
板付１丁目,核家族以外の世帯,9,32,0,0,True,0.0,-0.0,0.0,0.0
板付１丁目,非親族を含む世帯,3,9,0,0,True,0.0,-0.0,0.0,0.0
板付１丁目,単独世帯,84,84,0,0,True,0.0,0.0,0.0,0.0
板付２丁目,夫婦のみの世帯,64,128,0,0,True,0.0,-0.0,0.0,0.0
板付２丁目,夫婦と子供から成る世帯,129,479,0,0,True,0.0,-0.0,0.0,0.0
板付２丁目,その他の核家族世帯,31,77,0,0,True,0.0,-0.0,0.0,0.0
板付２丁目,核家族以外の世帯,32,133,0,0,True,0.0,-0.0,0.0,0.0
板付２丁目,非親族を含む世帯,4,9,0,0,True,0.0,-0.0,0.0,0.0
